date,price,BTC_VOLUME,ETH_PRICE,ETH_VOLUME,USDT_VOLUME,SPY_PRICE,SPY_VOLUME,QQQ_PRICE,QQQ_VOLUME,GLD_PRICE,GLD_VOLUME,USO_PRICE,USO_VOLUME,JNK_PRICE,JNK_VOLUME,SHY_PRICE,SHY_VOLUME,IEF_PRICE,IEF_VOLUME,TLT_PRICE,TLT_VOLUME,DXY_INDEX,VIX_INDEX,PUT_INDEX,BCOM_INDEX,STOXX_INDEX,SSEC_INDEX
8/4/2022,22508.08,41334593234,1621.341324,15548536682,50576621794,414.17,45656574,324.4,38973659,167.17,5502000,71.53,5215525,96.73,5905372,82.81,5411514,105.1,9873247,119.31,11003006,105.693,21.44,2359.82,118.0448,3660.48,3189.0391
8/5/2022,22962.23,23624874220,1612.418907,14074560038,47087513786,413.47,56814929,321.75,53893972,165.29,6023291,71.54,3139189,96.33,8233735,82.47,5049734,103.58,10047167,116.47,19492287,106.621,21.15,2360.56,117.8512,3641.2,3227.0267
8/8/2022,24068.84,14324042469,1699.006418,9464715955,31965805748,412.99,54025965,320.71,44066297,166.69,3457314,73.54,4433759,96.46,6529312,82.55,6868912,104.19,6681347,118.35,17477736,106.435,21.29,2361.42,117.2995,3662.41,3236.9337
8/9/2022,23141.76,27756736787,1775.701356,15566998953,51732933511,411.35,44931772,317.08,39764220,167.2,3205505,73.45,2492208,95.72,16617996,82.47,3742069,103.88,3814754,117.89,8223201,106.374,21.77,2361.37,118.657,3651.22,3247.4318
8/10/2022,23902.09,29738069338,1698.966129,24284375403,46268391132,419.99,68665712,325.93,51459564,166.78,4077274,74.32,4622340,97.16,10737962,82.55,6821137,103.94,7260376,117.12,14665302,105.196,19.74,2362.9,120.7119,3657.09,3230.02
8/11/2022,24211,32215976526,1852.878555,21699442049,58980574520,419.99,59489704,324.08,45897650,166.34,4445977,76.28,4687258,96.68,11064026,82.52,4071464,103.25,8309720,114.39,20663783,105.09,20.2,2363.07,123.6355,3651.11,3281.6654
8/12/2022,24247.25,33892871244,1881.427405,21837068070,62752878357,427.1,61694542,330.39,40928379,167.87,5151653,74.98,2949618,97.57,5951520,82.54,4782933,103.66,4128621,115.55,12178401,105.631,19.53,2363.46,123.2038,3666.47,3276.8877
8/15/2022,24068.89,21287616856,1936.701164,12172210305,44885263235,428.86,54048280,333.06,38266614,165.71,5236292,72.88,4446244,97.38,9327881,82.61,17015904,103.99,3441062,115.45,9031814,106.546,19.95,2363.8,121.3813,3680,3276.087
8/16/2022,23964.26,33404812508,1908.277642,18310871317,57625412322,429.7,59289039,332.28,41186864,165.42,4291529,71.24,5750105,97.01,8680358,82.54,3249314,103.87,3241813,115.93,11065955,106.5,19.69,2363.9,121.544,3686.5,3277.8847
8/17/2022,23405,24971300201,1880.600101,14240230762,48208349896,426.65,63563394,328.49,47842155,164.35,5569071,72.05,3800672,96,10226056,82.47,4162356,103.17,6366714,114.72,14131281,106.574,19.9,2364.02,121.3616,3667.36,3292.526
8/18/2022,23413.8,29567403252,1834.826453,18427553152,54358380616,427.89,49023206,329.28,41937172,163.92,3646087,74.21,3315899,96.09,5643881,82.59,3648304,103.37,3709246,114.89,10738208,107.484,19.56,2364.12,121.4756,3683.5,3277.5438
8/19/2022,21198.24,20228208349,1850.111291,13363780757,42090137658,422.14,68016902,322.86,51770570,162.72,8172954,74.06,2700587,95.08,15148672,82.53,4519402,102.48,6678038,113.04,16330898,108.169,20.6,2364.72,122.3162,3671.95,3258.0784
8/22/2022,21120,20476237108,1624.149983,14174702673,42255111232,413.35,77695640,314.36,51098890,161.64,4458113,74.68,7937326,93.97,17870466,82.42,3739665,102.03,4125859,112.66,10457236,109.046,23.8,2336.33,123.3756,3655.49,3277.7943
8/23/2022,21475.47,28856912427,1622.307035,16648637312,50548635959,412.35,49105249,314.1,39497074,162.77,4425075,76.83,3782049,94.17,12031245,82.46,4227567,101.78,7754962,112.04,17813184,108.624,24.11,2333.34,123.9199,3637.06,3276.2234
8/24/2022,21692.45,29331102122,1665.791907,17182337491,56598212569,413.67,49177804,315.01,38057059,163.25,3202411,78.04,3857433,94.31,4565739,82.37,4551754,101.44,3504616,111.22,13971626,108.677,22.82,2341.14,124.7489,3646.02,3215.2033
8/25/2022,21642.31,26855905243,1657.793642,15322907185,37039750574,419.51,50942252,320.58,38098255,163.75,2857488,76.5,2960226,95.1,3486384,82.42,3026428,102.09,6645347,112.77,21429692,108.47,21.78,2362.37,124.1499,3660.15,3246.2481
8/26/2022,20646,26767966536,1697.076972,12905826689,34809123288,405.31,103086976,307.44,69047740,161.76,6689259,75.85,2424609,93.59,11057049,82.4,4304031,101.97,5535934,113.62,18764391,108.803,25.56,2305.72,124.5972,3610.82,3236.2226
8/29/2022,20175.14,19781826309,1438.74705,10575504872,23155042046,402.63,65370810,304.41,48321851,161.86,4702256,78.69,3693460,93.2,6078921,82.34,3656122,101.39,4416992,112.68,14278261,108.835,26.21,2293.57,125.605,3584.13,3240.7275
8/30/2022,19972,28706315246,1555.177456,16528644852,35417745060,398.21,85652443,301.02,51184500,160.51,4856576,75.47,4967975,92.47,20925455,82.3,4626174,101.36,4474194,112.96,14346559,108.773,26.21,2271.54,122.5635,3550.73,3227.2203
8/31/2022,20203.25,30308993725,1525.400116,19704720195,38865747817,395.18,76029671,299.27,50044041,159.27,5438641,73.11,4538515,91.89,14061879,82.29,5424183,100.94,5797640,111.88,13623548,108.7,25.87,2255.35,121.6412,3501.61,3202.1378
9/1/2022,20074.25,27825786160,1552.562966,18596055351,36863645338,396.42,78740084,299.4,57990745,157.87,7390755,70.95,4319335,91.56,9077340,82.13,6728667,99.96,10324195,109.6,22490448,109.691,25.56,2263.55,119.4641,3449.15,3184.9797
9/2/2022,19976.25,25616737336,1588.980351,15076286517,34802151033,392.24,99632149,295.17,64666839,159.26,5196908,71.43,4050258,91.59,10452465,82.31,4105999,100.52,5741927,110.22,13024448,109.534,25.47,2239.96,119.1003,3509.08,3186.4781
9/6/2022,18983.75,23522961655,1617.935455,11815125729,30224237113,390.76,76637400,293.05,57005444,158.33,4863819,71.42,5250409,91.38,8943342,82.13,4991782,99.4,6769381,107.49,24648520,110.214,26.91,2232.49,117.4672,3503.34,3243.4466
9/7/2022,19383,39940310406,1564.558954,20860201644,52031455667,397.78,70964232,298.97,49260381,159.94,3981410,67.62,7540245,92.57,8752399,82.25,4425388,100.05,7169671,109.19,17050131,109.84,24.64,2272.06,115.7208,3474.84,3246.2943
9/8/2022,19378,30517907004,1629.883231,18560005397,42962093145,400.38,80821681,300.52,55649821,158.98,4607118,68.09,4277107,92.95,8412129,82.15,4979988,99.68,5773615,108.07,14671366,109.707,23.61,2286.5,116.1733,3489.72,3235.5862
9/9/2022,21296.53,28936941008,1635.932176,16676188643,40601398956,406.6,76706918,307.09,56125215,159.82,3927788,71.1,4953575,93.35,8089975,82.08,4072276,99.69,5780565,108.31,12529797,109.003,22.79,2321.78,118.5179,3539.61,3262.0542
9/12/2022,22403.93,31266252145,1761.317356,11692754175,38020536334,410.97,69256262,310.74,45905737,160.63,4537530,72.37,3710037,93.66,8471931,82.07,3139529,99.45,4034248,107.42,14806921,108.33,23.87,2344.94,120.78,3593.57,#N/A
9/13/2022,20234,44006486689,1710.164291,16770566236,52565815667,393.1,122947081,293.7,79562172,158.54,6526388,72.01,6056908,91.55,17879377,81.79,6543635,98.89,5100569,107.67,22158884,109.815,27.27,2245.69,120.107,3552.99,3263.7972
9/14/2022,19942,46489890915,1573.205214,22286700927,58063643358,394.6,85023747,296.03,54907198,157.93,6091085,72.73,2594407,91.62,9729578,81.72,4744769,98.94,3866587,108.04,13077844,109.658,26.16,2254.27,121.3896,3527.8,3237.5419
9/15/2022,19846,35789015870,1635.368206,17198033718,46713912644,390.12,87633840,291.1,65299411,154.98,13181203,69.76,3898135,91.08,10324239,81.63,3592065,98.6,4622779,107.97,10260164,109.739,26.27,2228.85,117.7562,3505.3,3199.9187
9/16/2022,19750,33715957207,1471.999593,24787864367,50060584473,385.56,103084819,289.32,79920391,155.84,7141210,69.9,3384490,91.31,13202561,81.67,4366214,98.68,4718232,107.07,18903848,109.764,26.3,2219.94,116.7431,3454.04,3126.3977
9/19/2022,19527.5,28689764414,1335.852552,14696599277,37379866281,388.55,73278490,291.05,52613831,155.96,5582767,70.05,2863888,91.7,5813473,81.58,4378218,98.4,3879134,107.32,11084426,109.737,25.76,2230.21,116.8749,3453.14,3115.6019
9/20/2022,18973.25,39507938865,1379.920705,17757533838,49397242980,384.09,77274882,288.73,51271117,155.07,5943724,69.22,3569172,90.77,10086703,81.54,15975377,97.79,4869090,106.25,20133840,110.215,27.16,2218.31,117.3242,3430.4,3122.4058
9/21/2022,18921,33890591850,1324.190565,13605986462,41212254916,377.39,106746554,283.56,82930963,155.79,7816071,68.68,4537917,90.58,14874136,81.47,4475828,98.18,5414996,108.03,23132922,110.642,27.99,2198.13,116.9968,3458.51,3117.1774
9/22/2022,19246.14,41059997265,1252.774562,18732743242,49684226033,374.22,89472641,280.07,62757073,155.7,5975237,68.97,2928830,89.95,12700069,81.32,6605144,96.7,6662421,105.27,29030571,111.353,27.35,2191.08,116.0139,3406.42,3108.9096
9/23/2022,18849,37660914390,1330.792793,17517188721,45518094564,367.95,122346933,275.51,74815189,153.01,9597991,65.32,5923180,88.81,15390606,81.22,10192885,96.82,7630610,105.7,23042234,113.192,29.92,2166.47,112.4019,3336.63,3088.3695
9/26/2022,19114.75,21516374223,1294.075095,10552647870,28190433127,364.31,92581244,274.37,71176694,151.23,8240501,63.2,5064506,87.78,14314512,81.04,6145811,95.21,8015481,103.68,25104572,114.103,32.26,2150.57,110.6013,3322.24,3051.226
9/27/2022,19058.98,42560193944,1335.121205,15270197376,1.84E+11,363.38,108294074,274.48,69780115,151.54,7151310,64.42,3273459,87.57,12999071,81.04,15088336,94.56,8668410,100.95,34609453,114.106,32.6,2147.53,110.4532,3327.41,3093.8618
9/28/2022,19569.25,52482615484,1331.150177,16685874856,59462886554,370.53,110802217,279.94,79652140,154.69,8977243,67.13,2603364,88.96,13058834,81.39,7793393,96.69,8471718,104.33,39283095,112.604,30.18,2180.67,112.7518,3347.7,3045.0668
9/29/2022,19499.37,47494258190,1340.023059,16571161476,53408344753,362.79,112952315,271.87,81215957,154.66,6317021,66.77,2762721,88.25,8850323,81.28,4735025,96.24,6056493,103.79,19127141,112.254,31.84,2148.31,112.5709,3310.09,3041.2046
9/30/2022,19424,37537716230,1335.738971,11834328252,43981415822,357.18,153711243,267.26,78482378,154.67,6832430,65.28,2397106,87.85,6294487,81.21,8447051,95.99,8847218,102.45,26485690,112.117,31.62,2122.15,111.4887,3331.81,3024.3905
10/3/2022,19596,17859684588,1277.901345,6227268236,23799534339,366.61,89756479,273.53,61267449,158.43,10362232,67.89,5255804,88.27,11519528,81.28,8906618,96.94,10579877,103.83,27192238,111.745,30.1,2170.72,112.7541,3347.44,#N/A
10/4/2022,20342,26634227152,1323.504018,8749663555,32437902531,377.97,103602775,282.13,66696931,160.7,8024496,70.28,6673374,90.17,7552290,81.31,6219934,97.14,7361532,103.54,13788739,110.065,29.07,2217.31,115.7081,3447.07,#N/A
10/5/2022,19990,30974520028,1363.237182,8587836597,35921416945,377.09,88065669,281.98,55766318,159.81,5296309,71.94,4927158,89.86,5714373,81.23,7175990,96.22,8603709,102.55,20522057,111.074,28.55,2216.98,116.4826,3426.27,#N/A
10/6/2022,20039.48,29366342083,1352.586524,8502549882,34389944867,373.2,82333543,279.76,53489411,159.63,5712627,72.99,2981205,89.57,6514252,81.13,5100225,95.69,11298413,101.98,13965691,112.258,30.52,2201.55,116.7247,3401.31,#N/A
10/7/2022,19551,31354758329,1351.427369,10653358725,36750092117,362.79,107789498,269.1,71354674,157.88,5030041,75.1,4669954,88.57,6324963,81.03,4619019,95.22,5085329,100.99,14814780,112.795,31.36,2156.02,117.1356,3378.48,#N/A
10/10/2022,19239,14404623229,1322.269755,4753165268,18466922348,360.02,76042765,266.41,60392990,155.48,6110794,73.78,3511454,87.45,4814565,81,2934870,94.66,3829094,99.42,15652632,113.144,32.45,2141.4,116.0076,3360.52,2974.1454
10/11/2022,19019,23743487601,1291.08166,7492362033,30080548477,357.74,92482785,262.75,66522509,155.16,5306673,71.75,2476186,87.72,10130769,81.04,3836480,94.9,5498458,99.86,33246713,113.221,33.63,2129.06,115.4479,3348.26,2979.7926
10/12/2022,19171.4,25102717821,1279.883308,8314705467,31641663467,356.56,76991799,262.66,50580179,155.99,3998472,70.93,2338923,87.89,5861778,81.12,8787628,95.21,5847436,100.35,21447565,113.32,33.57,2122.81,114.6169,3344.87,3025.5055
10/13/2022,19392.5,22339104401,1294.271051,7512521120,27880038584,365.97,147254518,268.82,112894068,154.91,7083767,72.52,2303976,88.06,7327195,80.88,5751582,94.81,6220120,99.39,30292454,112.363,31.94,2175.26,115.9979,3355.6,3016.3561
10/14/2022,19175,37194496438,1288.164015,15374968703,47643304507,357.63,123737013,260.74,77244302,152.98,5474648,70.17,2519778,87.74,7471868,80.84,5509629,94.28,5887204,98.57,18732892,113.311,32.02,2130.96,113.6662,3367.28,3071.9868
10/17/2022,19527,15683330320,1306.943119,6318629608,21715929165,366.82,93168231,269.35,64576452,153.42,4348044,70.13,3255418,88.81,7332154,80.93,4013758,94.38,3215298,98.09,18969871,112.039,31.37,2183.68,113.1218,3418.65,3084.9423
10/18/2022,19351.59,23713928578,1333.440878,8639535764,30096016793,371.13,97162850,271.48,69780995,153.75,4528441,68.7,3291206,89.44,9850600,80.97,7012036,94.62,4006711,98.32,16931451,112.13,30.5,2209.51,111.8046,3414.7,3080.9574
10/19/2022,19195,25848175159,1311.806726,9536615488,31092126677,368.5,79746863,270.49,53115405,151.69,8257060,70.04,3094872,88.65,5498674,80.82,4349128,93.63,5762580,96.53,25431577,112.984,30.76,2196.19,111.2009,3416.34,3044.3777
10/20/2022,19031.75,23047051893,1284.654934,8128527356,31334359788,365.41,88283087,269.11,60605496,151.45,5019849,70.18,2545844,88.11,8320295,80.73,5797367,92.93,5738416,94.88,25434934,112.881,29.98,2177.64,111.449,3424.3,3035.0504
10/21/2022,19179,25712511232,1282.042647,8816030159,32639750035,374.29,131038379,275.42,77897694,154.15,6898351,70.57,1564282,88.77,10444093,80.94,5180332,93.14,7528699,93.17,46280271,112.012,29.69,2183.56,111.271,3414.27,3038.9291
10/24/2022,19383,19928822961,1364.486871,7794024008,27459706507,378.87,85436907,278.45,63963569,153.65,4673274,70.38,1722440,89.01,7349134,80.92,3680136,93.02,6210821,92.4,31332597,111.989,29.85,2195.1,111.6278,3453.24,2977.5554
10/25/2022,20186.5,28657172009,1343.334492,10789079575,37229553780,384.92,78846348,284.21,59014494,154,3434053,70.61,1517354,89.8,9536780,81,5113377,94.18,6301456,95.09,31213113,110.95,28.46,2207.78,112.8293,3488.77,2976.283
10/26/2022,20750.31,39846253139,1462.048938,19624530680,52750656997,382.02,104087348,277.93,63898246,154.98,4451056,72.97,3435412,90.02,9912966,81.07,6040310,94.66,6692729,96.46,24854742,109.7,27.28,2206.39,113.8936,3506.43,2999.5036
10/27/2022,20398,50667020408,1568.747586,24505395072,66871458415,379.98,81971756,272.87,57760302,154.74,3654871,73.62,1308811,90.75,15063601,81.24,4010979,95.33,7238058,97.47,20270036,110.587,27.39,2204.94,113.2491,3508.53,2982.9029
10/28/2022,20633.5,41829789298,1514.863525,17752430680,56959640809,389.02,100301958,281.22,62651312,153.16,4645440,72.82,1511191,91.44,34620315,81.12,4464054,94.84,5659890,96.8,22244089,110.752,25.75,2218.47,111.7561,3525.45,2915.9257
10/31/2022,20417,24707906149,1591.051773,10366405350,44213807579,386.21,96631258,277.95,47741952,151.91,6097760,71.53,3088145,90.05,12130140,81,6845902,94.41,4586910,96.11,23956687,111.527,25.88,2218.93,113.3532,3543.44,2893.4829
11/1/2022,20482.5,37290619695,1572.979515,14900137160,56271256469,384.52,85407598,275.11,45895897,153.46,4603597,73.12,4586934,90.16,12149803,80.78,5349712,94.19,6066392,96.77,17585088,111.481,25.81,2218.27,113.5167,3566.13,2969.1995
11/2/2022,20172.01,32262771911,1580.378733,19199900507,57085293473,374.87,126990356,265.68,79803142,152.39,7220403,74.08,2796283,89.32,13962295,80.74,5714675,94.03,7582847,96.35,25010515,111.345,25.86,2206.11,115.0882,3560.46,3003.3699
11/3/2022,20239.49,44539856162,1520.638364,27498708818,70398948701,371.01,87100115,260.49,70038903,151.81,5378810,73.29,1481976,88.79,11808695,80.59,4834041,93.62,8403863,95.83,29097497,112.93,25.3,2200.67,113.6014,3539.48,2997.8057
11/4/2022,21134,36562782564,1531.112631,22537458294,61098517917,376.35,103505182,264.68,78313213,156.47,7691954,76.82,3679923,89.33,11264648,80.68,4347219,93.42,5286954,94.22,23561369,110.877,24.55,2213.59,117.4946,3596.48,3070.7964
11/7/2022,20670.02,50602704771,1572.947777,22195586346,73874199410,379.95,68286947,267.59,47333828,155.85,4425710,76.56,2231417,89.33,6133141,80.61,4391384,93.09,4289404,93.28,14522820,110.12,24.35,2222.67,118.1416,3596.17,3077.817
11/8/2022,18705.25,91750982446,1569.988636,30344896842,93016469925,382,84641062,269.54,63213785,159.45,11299635,74.47,2539688,89.15,10279063,80.69,7092232,93.71,4679234,94.3,20360550,109.636,25.54,2224.81,116.3446,3607.59,3064.4928
11/9/2022,15720.25,92144963385,1334.287933,32343101743,1.29E+11,374.13,78495470,263.32,64862129,158.65,6040627,71.67,2585547,88.09,11407911,80.82,4587821,94.03,3658160,94.61,15637456,110.549,26.09,2215.02,114.5601,3597.93,3048.1676
11/10/2022,17808,74978675391,1095.183977,29253284763,1.09E+11,394.69,141455847,282.75,99256693,163.48,9939858,72.24,2020506,90.84,18266570,81.26,6631597,96.14,9608306,98.25,45380877,108.206,23.53,2234.76,115.9968,3676.87,3036.1318
11/11/2022,16754,65200666543,1301.55388,24039423467,98327010464,398.51,93839872,287.96,66961751,164.56,4622422,74.38,3191937,91.16,6020968,81.24,4246001,95.94,2840252,97.89,15943114,106.292,22.52,2235.74,116.8796,3659.65,3087.2926
11/14/2022,16381.34,20411619109,1223.006443,7719000328,31356687808,395.12,71893165,285.44,55080048,164.92,6187552,71.91,2680683,90.45,8638163,81.17,7192136,95.71,4130820,97.65,13711928,106.66,23.73,2236.6,116.6252,3673.01,3083.4013
11/15/2022,16878.23,37539226046,1241.997093,12056844340,52391831358,398.49,93194452,289.39,73985372,165.5,9903495,73.25,3318087,91.45,15907363,81.25,21231256,96.42,6841567,99.23,26608180,106.404,24.54,2236.89,117.5266,3693.37,3134.0778
11/16/2022,16529,28676275679,1252.706731,8940477028,38525546062,395.45,68508454,285.44,48859804,165.12,3645845,72.04,3359552,91.2,8438000,81.26,8253337,97.13,6140320,101.4,28507673,106.281,24.11,2237.23,116.8407,3672.81,3119.9804
11/17/2022,16676.34,26922027947,1217.702089,8870530650,36791792663,394.24,74496255,284.81,55462076,163.92,4578129,70.14,5007000,90.78,8376950,81.16,5450031,96.47,5987899,100.33,24536378,106.694,23.93,2237.46,115.1212,3666.96,3115.4347
11/18/2022,16626.98,22011291267,1201.789842,7075882102,30033424551,396.03,92922451,284.82,53588631,162.79,4321075,69.03,8376036,91.02,10139562,81.07,4372572,96.13,3102083,99.64,14941277,106.93,23.12,2240.87,114.794,3707.38,3097.2432
11/21/2022,15622,15680401750,1144.253153,6826180056,25402529238,394.59,51243189,281.89,40083527,161.88,4766512,69.03,12862852,90.94,8761812,81.05,3436027,96.07,4477700,100.06,15534009,107.835,22.36,2241.58,115.3334,3710.42,3085.0444
11/22/2022,16133.5,31057277097,1110.288213,10372965081,45020483379,399.9,60429025,285.95,41873444,162.07,3203837,69.98,3714977,91.65,6290332,81.11,3421519,96.62,5532830,101.48,18103116,107.222,21.29,2256.61,116.3729,3742.93,3088.9426
11/23/2022,16467.75,25091849199,1135.175812,9220536959,36813082386,402.42,68261628,288.82,46389967,163.08,4167005,67.41,4692969,92.16,5456054,81.18,4070983,97.14,5236519,103.25,23234587,106.076,20.35,2264,116.5097,3760,3096.9073
11/25/2022,16502.82,20949512927,1204.207803,6955523718,31046703495,402.33,30545434,286.92,15498797,163.22,1436508,66.96,1703592,91.94,1979967,81.19,1539026,97.11,1345415,102.9,9486076,105.959,20.5,2265.87,114.9175,3769.06,3101.6932
11/28/2022,16195,16551822516,1196.19622,4150923882,23338998169,395.91,68021749,282.71,38877045,161.93,4053918,66.88,7380132,90.99,7446662,81.21,4330165,97.15,4218401,103.19,14569219,106.681,22.21,2252.44,114.3929,3762.91,3078.5485
11/29/2022,16460.13,24566056814,1170.115741,6467273324,33916231627,395.23,52310039,280.57,35618878,162.73,2620637,68.34,6290798,91.41,7366628,81.18,4708505,96.74,3356557,101.98,16576438,106.822,21.89,2251.4,115.1879,3765.64,3149.7478
11/30/2022,17095.05,24663035431,1216.936421,7132972094,32619584474,407.68,144566653,293.36,74718088,164.81,4874746,70.23,3723971,92.83,10897790,81.42,10368915,97.61,7127202,102.73,21581659,105.95,20.58,2277.8,116.0528,3795.9,3151.3353
12/1/2022,16928,30676053555,1298.94077,9889408118,40073068049,407.38,76398170,293.72,51547332,167.84,8625780,70.45,4571175,92.55,10624678,81.43,23602259,98.48,17629333,105.76,53156786,104.728,19.84,2278.53,116.079,3817.12,3165.4711
12/2/2022,17017.44,23319572025,1276.639371,6400063074,30289334225,406.91,85342731,292.55,53583172,167.26,5185941,69.84,3459204,92.55,10759634,81.41,5163373,98.68,5783829,107.09,24479525,104.545,19.06,2280.25,114.4683,3805.46,3156.1442
12/5/2022,16969.25,18214353301,1282.416448,4842789176,22242975524,399.59,77289815,287.64,41482121,164.39,5436175,67.72,5259083,91.7,7544753,81.18,6591465,97.68,6295805,105.59,20159732,105.289,20.75,2269.18,111.1317,3793.47,3211.8144
12/6/2022,16996.75,23204017214,1259.757575,5795682745,29795721413,393.83,77972217,281.68,53937605,164.84,3597758,65.23,6746240,91.27,7952112,81.27,4237259,98.28,5745527,106.95,21754513,105.578,22.17,2253.42,109.979,3777.19,3212.5334
12/7/2022,16835.97,21026126511,1271.935476,4765089563,26621802986,393.16,65927896,280.53,45614254,166.33,4610697,63.65,5443883,91.72,6128983,81.44,5160379,99.14,5386178,109.47,30546679,105.1,22.68,2252.09,110.7246,3756.75,3199.6194
12/8/2022,17185.25,21192130006,1233.625048,5392077793,26719301847,396.24,60737912,283.85,42594913,166.47,3217874,62.71,8334647,91.82,5848820,81.36,4121093,98.58,5325780,109.17,13377290,104.774,22.29,2262.36,111.1893,3756.97,3197.3499
12/9/2022,17107.52,22674029585,1281.210637,5929103713,27612891122,393.28,81447733,282.04,47860487,167.06,5431272,62.85,7184860,91.87,7279548,81.32,4623409,97.85,4343137,106.33,25872173,104.81,22.83,2256.02,111.7327,3779.44,3206.9502
12/12/2022,17170.24,15681124919,1264.317986,3179021750,17480426955,398.95,75405835,285.58,35732518,165.68,3504409,64.41,4520073,92.18,4346750,81.27,4593832,97.71,5192157,106.67,16897091,105.131,25,2268.94,112.737,3760.53,3179.0417
12/13/2022,17756.25,21633829199,1275.332421,5107100672,28341377734,401.97,123782534,288.65,80667675,168.51,6750199,65.86,4496139,93.18,12476477,81.51,5790798,98.59,7856616,107.7,23854670,103.98,22.55,2285.34,114.9612,3804.66,3176.3255
12/14/2022,17831,28941242218,1319.413008,8667920251,42878758919,399.4,108111349,286.51,64984432,168.1,5642965,67.36,7394103,92.69,10749752,81.52,5651652,98.86,6533229,108.16,19517531,103.77,21.14,2290.49,114.549,3806.27,3176.5253
12/15/2022,17396,27267536669,1308.400152,8063349707,34288915682,389.63,117705889,276.89,60554119,165.35,8370909,66.15,4671452,92.3,6767943,81.35,6163276,98.86,4344188,108.32,20255470,104.558,22.83,2265.72,113.79,3693.6,3168.6478
12/16/2022,16836.5,22754686788,1263.746424,6014960880,27062224028,383.27,119857952,274.25,68300351,166.79,5371967,64.9,4847079,91.83,9097499,81.43,3987731,98.61,4432835,107.11,20838343,104.701,22.62,2255.09,112.7092,3657.44,3167.8576
12/19/2022,16591,11134054723,1186.777921,3175705524,14641156833,380.02,79878103,269.75,44167920,166.32,3940525,66.07,3920684,90.79,6416645,81.33,4845797,97.81,3951062,105.31,26126829,104.721,22.42,2249.59,111.6411,3669.55,3107.115
12/20/2022,16895.57,17719672545,1166.989591,4281620920,22583858366,380.54,74427240,269.54,51064199,169.08,7803118,66.22,2501338,90.51,5925147,81.33,3735582,97.1,4199794,103.44,28869030,103.965,21.48,2252.96,111.9071,3659.1,3073.7659
12/21/2022,16791,24938219698,1217.888892,6463130154,28627896474,386.23,78167369,273.45,46394694,168.8,3990060,68.06,3292439,91.31,5622348,81.41,5219359,97.22,4406708,103.7,15894092,104.162,20.07,2270.98,113.1305,3719.07,3068.4105
12/22/2022,16792.25,16062767787,1213.343161,4086534541,19605882460,380.72,100120855,266.76,60278377,166.76,5672656,67.7,2385372,90.7,7904137,81.36,6612801,97.19,2143083,103.68,11322512,104.433,21.97,2254.42,111.2826,3682.76,3054.4313
12/23/2022,16813.32,17847826942,1217.85255,5190165002,21251719992,382.91,59857329,267.36,39373584,167.26,2912300,69.32,2928856,90.98,6014318,81.32,2737223,96.75,3164920,102.16,15408891,104.314,20.87,2262.98,112.5557,3677.5,3045.8664
12/27/2022,16687.75,12574997282,1226.253415,3071221734,15260309705,381.4,51638180,263.58,38009005,168.67,6885715,69.53,3147916,89.98,4848689,81.21,3969636,95.94,4780840,100.14,26475730,104.179,21.65,2261.72,113.3564,3684.41,3095.5678
12/28/2022,16517,17436062122,1211.819562,4221450707,20212268347,376.66,70911520,260.1,47139043,167.91,3662456,68.58,2782833,88.67,10457113,81.21,4308903,95.71,3161308,99.55,17302853,104.463,22.14,2246.37,112.6616,3677.61,3087.3997
12/29/2022,16593,19113614756,1188.728664,5177421363,23443876809,383.44,66970877,266.44,45893567,168.85,3345874,68.53,1972345,89.94,10216348,81.27,4149238,96.18,4021775,100.68,16592967,103.836,21.44,2269.07,112.3937,3700.83,3073.7016
12/30/2022,16576.25,15683731677,1201.543106,4174715684,20857568339,382.43,84022205,266.28,37858277,169.64,2864455,70.11,3648523,90,6459124,81.17,6051634,95.78,5043765,99.56,20810209,103.522,21.67,2267.98,112.8052,3651.83,3089.2579
1/3/2023,16658,13023861028,1214.378946,3845095582,17265085805,380.82,74850731,264.48,42335325,171.06,7992927,67.64,3339735,90.18,7580537,81.24,7190486,96.53,6808415,101.46,25313228,104.518,22.9,2266.15,110.3157,3730.95,3116.5119
1/4/2023,16817.25,15367167883,1214.760969,3385566691,19667731491,383.76,85934098,265.74,47754861,172.67,7574633,64.3,4215280,91.29,9397616,81.32,4098487,97.27,7800088,102.85,21678210,104.248,22.01,2277.33,108.5645,3780.07,3123.5164
1/5/2023,16850.48,20836560772,1256.436604,6727208485,26466084968,379.38,76970456,261.58,45396744,170.52,4692610,64.78,3555472,91.12,7616238,81.21,4879267,97.13,3177933,103.28,14771117,105.042,22.46,2264.42,107.3618,3766.2,3155.2162
1/6/2023,16932.11,14919039445,1250.792252,4052351545,20090153261,388.08,104189603,268.8,54659739,173.71,7888954,64.83,2993979,92.44,13860578,81.52,6357598,98.38,6807822,105.18,27473733,103.879,21.13,2292.18,108.1114,3817.19,3157.6365
1/9/2023,17179,11841041543,1284.575404,3401917835,16557290439,387.86,73978071,270.54,45568676,174.1,5134503,65.88,2941090,92.84,11436586,81.6,6204760,98.63,4988013,105.74,21472166,103.001,21.97,2293.91,109.2429,3842.54,3176.0845
1/10/2023,17474.88,25532751567,1321.676571,8615288094,38371608149,390.58,65358094,272.83,35247763,174.74,4398411,65.9,2000373,92.72,6315934,81.53,3993045,98.01,4027039,103.99,20545215,103.236,20.58,2301.17,108.6524,3819.95,3169.5072
